openalex_id,title,year,authors,source,doi,cited_by_count,abstract,open_access,pdf_url,landing_page,matched_topic
https://openalex.org/W2058023735,Jet Grouting to Increase Lateral Resistance of Pile Group in Soft Clay,2009,"Kyle M. Rollins, Matthew E. Adsero, Dan Brown",,10.1061/41023(337)34,30,"Lateral load tests were performed on a full-scale pile cap in clay before and after construction of eight 1.5 m diameter jet grout columns to a depth of 3 m around the pile group. Jet grouting with a cement content of about 400 kg/m3 (20% by weight) increased the average compressive strength of a soft, plastic clay from 40 to 60 kPa to an average of 4500 kPa. The lateral resistance was increased by 2200 kN or 177% and the initial stiffness was increased by 400%. About 65% of the increased resistance could be accounted for by passive pressure and side/base shear on the jet grout mass; however, the remaining 35% increase must be due to the interaction between the piles and the strengthened soil. Jet grouting provides a method to significantly increase the lateral resistance of pile group foundations at costs much lower than typical structural approaches.",False,,https://doi.org/10.1061/41023(337)34,jet grouting
https://openalex.org/W2036704023,INVESTIGATION OF IMPACT STRESSES INDUCED IN LABORATORY DYNAMIC COMPACTION OF SOFT SOILS,1996,"H. S. Thilakasiri, Manjriker Gunaratne, Gray Mullins, P Stinnette, B. JORY",International Journal for Numerical and Analytical Methods in Geomechanics,10.1002/(sici)1096-9853(199610)20:10<753::aid-nag846>3.0.co;2-r,30,"The majority of currently available analytical tools to predict ground stresses due to impact are based on linear spring-dashpot dynamic models. Although these simple models adequately represent stiff ground possessing linear visco-elastic behaviour, they suffer from two striking limitations when applied to relatively softer ground; (1) the inability to account for the permanent deformation resulting from impact, (2) failure to incorporate stiffness changes of softer soil within the impact duration. In this paper, the authors present an improved analytical approach formulated on the basis of a series of laboratory impact tests, to address the shortcomings of the current dynamic models in relation to soft soils. In this procedure, the impact zone is modelled as three distinct zones; (1) a zone beneath the falling weight undergoing non-linear axial deformation while being in vertical motion, (2) an inner zone immediately surrounding zone 1 with non-linear shear deformation, and (3) an outer zone undergoing a relatively lower degree of (linear) shear deformation. The soil constitutive parameters pertinent to the model are obtained from a modified dynamic compression test that simulates the impact conditions. It is shown that analytical predictions of the impact stress history and penetration are in agreement with test results. The findings are useful in the exploration of dynamic compaction techniques that will be effective in soft soil improvement.",False,,https://doi.org/10.1002/(sici)1096-9853(199610)20:10<753::aid-nag846>3.0.co;2-r,dynamic compaction soil
https://openalex.org/W2421154684,Jet Grouting: State-of-the-Practice,1992,"J.L. Kauschinger, E B Perry, Rachid Hankour","Grouting, Soil Improvement and Geosynthetics",,30,,False,,https://cedb.asce.org/CEDBsearch/record.jsp?dockey=0075050,jet grouting
https://openalex.org/W1549434109,Planning and Performing Compaction Grouting,1974,"James Warner, Douglas R. Brown",Journal of the Geotechnical Engineering Division,10.1061/ajgeb6.0000058,30,"Compaction grouting requires proper preinjection engineering which must include determination of the extent, scope, and objectives desired. The extent of the mass to be stabilized must be determined, with special attention given to depth of competent bearing material as grout placed above a weak zone could accelerate settlement due to increased overburden pressure. Equipment capable of mixing and pumping the very stiff, mortar-like grout at injection rates of 0.3 cu ft (0.008 m3)/min-2 cu ft (0.6 m3)/min and pressures to 1,000 psi (7,000 kN/m2) is desirable. Grout holes which are placed every 10 ft (3 m) on a basic grid are injected in vertical stages of 4 (1.2 m) - 8 ft (2.4 m) preferably advancing from the top down. Detailed grouting records should be kept and analyzed. The program must be flexible in order to take advantage of the important data obtained during injection. Evaluation of results can be by resistance to further injection, test hole data, or calculations based on quantity of grout pumped.",False,,https://doi.org/10.1061/ajgeb6.0000058,compaction grouting
https://openalex.org/W3009882904,Research on Influence of Water‐Cement Ratio on Reinforcement Effect for Permeation Grouting in Sand Layer,2020,"Zhipeng Li, Lianzhen Zhang, Chu Y, Qingsong Zhang",Advances in Materials Science and Engineering,10.1155/2020/5329627,29,"In order to study permeation grouting reinforcement effect in the sand layer, a set of grouting test device is developed, which consists of a power device, a pressure‐bearing slurry tank, and several test frames. Compressive strength, deformation modulus, and permeability coefficient are selected to be the evaluation index of grouting reinforcement effect. Grouting reinforcement effect under different water‐cement ratio of cement slurry and curing time were measured. Eventually, under laboratory conditions, fitting formulas have been obtained which describe the quantitative relationship between reinforcement effect of permeation grouting and water‐cement ratio and curing time. Results show that water‐cement ratio of slurry has obvious effect on grouting reinforcement effect. Mechanical performance and impermeability of the grouted body are negative‐correlated with water‐cement ratio. There are two different destruction patterns for the grouted body in uniaxial compression process: global destruction pattern at low water‐cement ratio and local destruction pattern at high water‐cement ratio. If cement slurry at high water‐cement ratio is permeated into the sand layer, water bleeding phenomena will appear and lead to inhomogeneous performance of the grouted body, with lower performance in the upper part and higher performance in the lower part of the grouted body.",True,https://downloads.hindawi.com/journals/amse/2020/5329627.pdf,https://doi.org/10.1155/2020/5329627,permeation grouting soil
https://openalex.org/W3025293473,Bearing capacity of foundation on soil reinforced by deep mixing columns,2020,"Mounir Bouassida, Mohammed Y. Fattah, Nadia Mezni",Geomechanics and Geoengineering,10.1080/17486025.2020.1755458,29,"An analytical calculation of the bearing capacity of soft soil reinforced by the deep mixing method is presented. A comparison between this result and the homogenization method using the mechanism of Prandtl is also discussed. Comparison between the results shows that the direct calculation with the kinematic approach by a rigid mechanism leads to an upper bound of the bearing capacity factor BCF larger, but very slightly, than that obtained from the approach of homogenization considering the Prandtl mechanism. The method of homogenization allows estimating the influence of the reinforcement width beyond foundation while the direct method cannot provide this estimation. It was concluded that the upper bound increases rapidly for a width ratio (width of reinforcement to width of foundation) l ≤ 1 (l is the ratio between the total width of the reinforcement and the width of the foundation), against this, the increase becomes less significant for 1 ≤ l ≤ 2, a little less steep for 2 ≤ l ≤ 3. Then, it becomes stable when l ≥ 3 which shows that ground next to the foundation is the most concerned in increasing the bearing capacity. Comparison with the homogenization method showed that the upper limit increases proportionally with the substitution factor η.",False,,https://doi.org/10.1080/17486025.2020.1755458,deep soil mixing
https://openalex.org/W3005474724,Numerical simulation of the compaction effect and the dynamic response of an oscillation roller based on a hypoplastic soil model,2020,"Ivan Paulmichl, Thomas Furtmüller, Christoph Adam, Dietmar Adam",Soil Dynamics and Earthquake Engineering,10.1016/j.soildyn.2020.106057,29,,False,,https://doi.org/10.1016/j.soildyn.2020.106057,dynamic compaction soil
https://openalex.org/W2901280276,A landslide induced by the 2016 Kumamoto Earthquake adjacent to tectonic displacement - Generation mechanism and long-term monitoring,2018,"Issei Doi, Toshitaka Kamai, Ryokei Azuma, Gonghui Wang",Engineering Geology,10.1016/j.enggeo.2018.11.012,29,,False,,https://doi.org/10.1016/j.enggeo.2018.11.012,soil stabilization earthquake
https://openalex.org/W2314467688,Mitigation of Earthquake-Induced Liquefaction via Microbial Denitrification: A Two-Phase Process,2015,"Edward Kavazanjian, Sean T. O’Donnell",IFCEE 2015,10.1061/9780784479087.212,29,"Microbial denitrification or dissimilatory reduction of nitrate offers the potential of a sustainable and cost-effective method for mitigation of earthquake-induced liquefaction. Carbonate precipitation via microbial denitrification is a slow process and may take years to precipitate enough carbonate to provide the desired degree of mitigation. Fortunately, large amounts of nitrogen gas are generated immediately upon the onset of denitrification. As desaturation by biogas generation is itself a liquefaction mitigation mechanism, liquefaction mitigation via microbial denitrification may be viewed as a two-phase process: an initial phase wherein desaturation via biogas generation provides mitigation and a second phase in which sufficient carbonate precipitation has occurred to provide mitigation via particle cementation and/or an increase in dilatancy. Microbial denitrification is suitable for remediation under and around existing facilities because it is non-disruptive. An advantage of microbial denitrification compared to hydrolysis of urea (ureolysis), another technique for microbial precipitation of carbonate, is that its primary by-products are benign (non-toxic). Another advantage of microbial denitrification is that denitrifying bacteria are ubiquitous in the subsurface. Laboratory test data demonstrates the ability of microbial denitrification to both desaturate the soil and induce carbonate precipitation, leading to an increase in strength and dilatancy, substantiating the concept of microbial denitrification as a two-phase process for mitigation of earthquake-induced liquefaction.",False,,https://doi.org/10.1061/9780784479087.212,liquefaction mitigation
https://openalex.org/W2279860261,Field testing of permeation grouting using microfine cement,2015,"Kazuyoshi Hashimoto, Satoshi Nishihara, Shusuke Oji, Tomohiro Kanazawa, S. Nishie, Ichiro Seko, Taichi Hyodo, Yoshimichi Tsukamoto",Proceedings of the Institution of Civil Engineers - Ground Improvement,10.1680/jgrim.15.00030,29,"Field tests are conducted on permeation grouting of ultra-microfine cement to examine whether zones of improved soil of a sufficient size can be created economically in sand deposits, which would be expected to contribute to improving ground conditions as a countermeasure against soil liquefaction. Four different tests are carried out under different grouting conditions, where grouting is conducted with and without forcible injection pressures, using cement solutions of different concentrations of (w/c)cs = 8 and 12. After two and a half months, the testing site is excavated and the surface appearances of improved soil are confirmed. The study proves that columns of improved soil of diameter 1·5–2 m and height of about 2·5 m can be built up in sand deposits of depth 3 m. Some discussions are given on the filling ratio α and the ratio of mass of water to cement particles (w/c)is of the overall improved soil, leading to the presumption that, as far as relatively clean sand deposits are concerned, the radius of a column of improved soil can be estimated solely from the volume of cement solutions injected into sand deposits.",True,https://www.icevirtuallibrary.com/doi/pdf/10.1680/jgrim.15.00030,https://doi.org/10.1680/jgrim.15.00030,permeation grouting soil
https://openalex.org/W2363308155,SEISMIC DAMAGE ANALYSIS OF ROAD SLOPES IN WENCHUAN EARTHQUAKE,2010,Yong Tang,Chinese journal of rock mechanics and engineering,,29,"Seismic damages of road slopes in mountainous areas have different characteristics in mechanism and types from those in flain. Based on cases of damaged road slopes in the Wenchuan earthquake,failure mechanisms and types of the road slopes for cutting and embankment slope and slopes around bridge and tunnel,as well as retaining structures,are analyzed. Slopes stabilized by using anchored foundation beams or lateral loaded piles with prestressed anchors have better performance in the earthquake. The reason is that these structures make both structures and soils become integral,and so deformation between structures and soil is consistent. Geogrid or other reinforced embankment slopes have better performance in the earthquake;but the aseismic performance of embankments without reinforcement,particularly high embankments,is poor. Based on the cases of liquefaction or soft soil layer-induced settlement,it is suggested that engineers in aseismic design should pay attention to liquefaction-induced settlement at the toe of the slopes constructed on sandy soil layers and take measures to prevent from pavement failure caused by the settlement on soft soil layers and slope instability caused by the settlement at the toe of the slope. At tunnel portals and portal slopes,engineers should strengthen aseismic design of retaining structures. Safety and stabilization of bridge abutment,foundation and transition between abutment and embankment constructed on slopes are dependent of the slope stability;and so aseismic design of the slope, on which those structures are constructed,should be strengthened. For bridges constructed along the bank of river,unstable slope can damage the bridges,some measures in aseismic design should,therefore,be taken into consideration. At present,codes for aseismic design of roads and railway have few contents for how to design slope and retaining structures;and so the achievements obtained will be helpful to revision and supplementary of the codes.",False,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-YSLX201003019.htm,soil stabilization earthquake
https://openalex.org/W2080609293,Optimal design of soil dynamic compaction using genetic algorithm and fuzzy system,2009,"M Pasdarpour, Mahmoud Ghazavi, Mohammad Teshnehlab, S. Amiroddin Sadrnejad",Soil Dynamics and Earthquake Engineering,10.1016/j.soildyn.2008.09.003,29,,False,,https://doi.org/10.1016/j.soildyn.2008.09.003,dynamic compaction soil
https://openalex.org/W2090331473,Maximisation of non-coking coals in coke production from non-recovery coke ovens,2008,"Prachethan P. Kumar, S. C. Barman, M. Ranjan, Saikat Ghosh, V. V. S. Raju",Ironmaking & Steelmaking Processes Products and Applications,10.1179/174328107x174762,29,"The blast furnace has been, and is likely to remain, the dominant technology for ironmaking. Coke is fed to blast furnace as a fuel and its quality plays a significant role in controlling the performance of the furnace. The quality of coke depends on the quality of coal or its blend, coking parameters and precarbonisation techniques, if any. With decreasing availability and increasing cost of good quality hard coking coal, coke makers face a tough challenge for production of metallurgical coke at competitive rates. Coke quality has been enhanced in recent times by introduction of precarbonisation techniques, such as compaction of the blend into cakes, so as to improve its bulk density. JSW Steel has adopted the newly developed vibrocompaction precarbonisation technique, along with non-recovery ovens, having a capacity to produce 1˙2 Mtpa of coke. Optimisation of coal blend and bulk density of cake produced from vibrocompaction has helped JSW use inferior coals up to 35% in the coal blend, without adversely affecting the coke quality. The present paper discusses the optimisation of bulk density and coal blend, and use of non-coking coals in the coal blend to obtain the desired coke with properties: coke strength after reaction (CSR) exceeding 64%, coke reactivity index (CRI) <25% and Micum index (–10 mm) (M10) <6%.",False,,https://doi.org/10.1179/174328107x174762,vibrocompaction
https://openalex.org/W2076198315,Bearing capacity and settlement of weak fly ash ground improved using lime fly ash or stone columns,2002,"Cheng Zhou, Jian‐Hua Yin, Jing-Ping Ming",Canadian Geotechnical Journal,10.1139/t02-011,29,"An experimental study was conducted to evaluate the suitability of lime for the improvement of weak fly ash ground. In the study, a series of unconfined and confined compression tests were carried out on cylindrical samples in the laboratory and on cubic samples in the field, of Lime-FA (lime  fly ash) mixtures with various mixing contents of lime and curing times. Some samples were compressed under a soaking condition with water. A series of full-scale physical tests in the field and small-scale physical tests in the laboratory were conducted on a foundation (or rigid plate) on weak fly ash ground improved using Lime-FA or stone columns, which form a composite foundation. Some physical tests were carried out under a soaking condition. From the test and physical model study, it was found that the Lime-FA mixture has a larger shear strength than that of fly ash when the mixing content of lime is larger than 10%. When the weak fly ash ground is improved with Lime-FA columns, the bearing capacity of the fly ash ground is increased, and the settlement is reduced largely. However, when the ground is soaked under water, the corresponding shear strength of the Lime-FA mixture is decreased, the bearing capacity of the Lime-FA composite ground is decreased, and the settlement is increased. A plate loading test with soaking test on a layer of 1.15 m thick fly ash was also done in the laboratory. The test results show that the top fly ash layer is not suitable as a foundation soil layer and should be replaced with other granular soils, rather than simply compacted to a higher density, due to the negative impact of soaking. Results from the test program are presented and discussed.Key words: fly ash, lime, unconfined compressive strength, shear strength, bearing capacity, settlement, soaking.",False,,https://doi.org/10.1139/t02-011,stone columns ground improvement
https://openalex.org/W4252997279,Properties of soil-cement stabilised with deep mixing method,2001,"Y. S. Fang, Y. T. Chung, Fan Yu, Tsang‐Jiang Chen",Proceedings of the Institution of Civil Engineers - Ground Improvement,10.1680/grim.2001.5.2.69,29,"Engineering properties of soil-cement obtained from the construction site of a liquid natural gas (LNG) station are reported in this paper. To increase the bearing capacity and to reduce settlements of the soft ground under pipeline and building loads, soil-cement columns were fabricated with mechanical deep-mixing method. Fourteen days after construction, 50 mm-diameter cylindrical specimens were drilled from the site and then tested in the laboratory. Based on the experimental results it is found that the recovery ratio varies from 71% to 90%. Shear modulus of the ground increased by about 40–140 times as a result of deep mixing. Uniaxial compressive strengths of the specimens obtained are quite scattered, however, the test results are greater than the design strength 2·0 MPa. Compressibility of the ground has reduced by 45% to 90%, as a result of ground modification. Nous donnons dans cet article les propriétés techniques d'un sol-ciment, relevées sur le chantier de construction d'une station de gaz naturel liquéfié (GNL). Pour augmenter la portance et réduire les tassements du sol tendre sous les pipelines et les charges de construction, des colonnes de sol-ciment ont été fabriquées en utilisant une méthode de mixage profond. Quatorze jours après la construction, des spécimens cylindriques de 50 mm de diamètres ont été extraits du site et testés en laboratoire. Sur la base de ces expériences, il apparaît que le taux de récupération varie entre 71% et 90%. Le module de cisaillement du sol se trouve multiplié par un facteur de 40–140 environ, à cause du mixage profond. Les résistances à la compression uniaxiale des spécimens sont assez dispersées mais les résultats des essais sont supérieurs à la résistance nominale de 2·0 MPa. La compressibilité du sol se trouve réduite de 45 à 90% àcause de la modification du sol.",False,,https://doi.org/10.1680/grim.2001.5.2.69,deep soil mixing
https://openalex.org/W3024855297,A Simple and Sustainable Prediction Method of Liquefaction-Induced Settlement at Pohang Using an Artificial Neural Network,2020,"Sung-Sik Park, Peter D. Ogunjinmi, Seung-Wook Woo, Dong‐Eun Lee",Sustainability,10.3390/su12104001,28,"Conventionally, liquefaction-induced settlements have been predicted through numerical or analytical methods. In this study, a machine learning approach for predicting the liquefaction-induced settlement at Pohang was investigated. In particular, we examined the potential of an artificial neural network (ANN) algorithm to predict the earthquake-induced settlement at Pohang on the basis of standard penetration test (SPT) data. The performance of two ANN models for settlement prediction was studied and compared in terms of the R2 correlation. Model 1 (input parameters: unit weight, corrected SPT blow count, and cyclic stress ratio (CSR)) showed higher prediction accuracy than model 2 (input parameters: depth of the soil layer, corrected SPT blow count, and the CSR), and the difference in the R2 correlation between the models was about 0.12. Subsequently, an optimal ANN model was used to develop a simple predictive model equation, which was implemented using a matrix formulation. Finally, the liquefaction-induced settlement chart based on the predictive model equation was proposed, and the applicability of the chart was verified by comparing it with the interferometric synthetic aperture radar (InSAR) image.",True,https://www.mdpi.com/2071-1050/12/10/4001/pdf?version=1589637249,https://doi.org/10.3390/su12104001,post liquefaction settlement
https://openalex.org/W3029549782,Cyclic Behaviour and Durability Analysis of Sand Grouted with Optimum Colloidal Silica Content,2020,"Jiji Krishnan, Prashansha Sharma, Shruti Shukla, Vasu Pancholi, Vinay Kumar Dwivedi",Arabian Journal for Science and Engineering,10.1007/s13369-020-04643-y,28,,False,,https://doi.org/10.1007/s13369-020-04643-y,colloidal silica soil
https://openalex.org/W3009753309,Deep Soil Mixing in Sabkha Soils for Foundation Support in United Arab Emirates,2020,"Chulmin Jung, Rafael Ceglarek, Thibaut Clauvelin, Mohamed Ayeldeen, Donghyun Kim",International Journal of Geosynthetics and Ground Engineering,10.1007/s40891-020-0188-4,28,,False,,https://doi.org/10.1007/s40891-020-0188-4,deep soil mixing
https://openalex.org/W2886139788,The influence of the degree of saturation on compaction-grouted soil nails in sand,2018,"Ye Xinyu, Shanyong Wang, Qiong Wang, Scott W. Sloan, Daichao Sheng",Acta Geotechnica,10.1007/s11440-018-0706-x,28,,False,,https://doi.org/10.1007/s11440-018-0706-x,compaction grouting
https://openalex.org/W2725088758,Seismic analysis of nailed soil slope considering interface effects,2017,"Dhanaji Chavan, Goutam Mondal, Amit Prashant",Soil Dynamics and Earthquake Engineering,10.1016/j.soildyn.2017.06.024,28,,False,,https://doi.org/10.1016/j.soildyn.2017.06.024,soil stabilization earthquake
https://openalex.org/W2205573715,Numerical simulations of seismic and post-seismic behavior of tailings,2015,"Behnam Ferdosi, Michael B. James, Michel Aubertin",Canadian Geotechnical Journal,10.1139/cgj-2014-0345,28,"Several tailings impoundments have failed as a result of earthquakes in the last few decades. A majority of these failures were due to direct seismic loading, tailings liquefaction during shaking, or the post-seismic behavior of the tailings as it relates to the dissipation of excess pore-water pressures that were generated during shaking. Previous work has indicated that the UBCSAND model developed by Byrne et al. in 1995 is capable of simulating the cyclic simple shear testing response of low-plasticity tailings over a range of consolidation stresses and cyclic shear ratios. However, the ability of the model to simulate the dynamic and subsequent behavior of such tailings for other conditions, such those induced by shaking table tests, has not yet been evaluated. In this regard, previous work has shown that the main components of the UBCSAND model cannot realistically simulate some specific responses, including the post-seismic volumetric strains related to excess pore-water pressure dissipation. This paper presents numerical modeling results of the dynamic behavior of tailings from hard rock mines. It introduces a method for simulating their post-seismic behavior by including an updating scheme for the elastic moduli into the UBCSAND model. The results of cyclic simple shear testing, seismic table testing, and complementary experimental relationships were used to calibrate and validate the model with its new component. The simulated response of tailings during cyclic simple shear testing and for a complete seismic table test shows that the proposed approach simulates the experimental observations well. Level-ground, seismically induced liquefaction and post-seismic behavior of a 15 m thick tailings deposit are also simulated, leading to post-liquefaction settlements that are in agreement with empirical relationships.",False,,https://doi.org/10.1139/cgj-2014-0345,post liquefaction settlement
https://openalex.org/W2110202769,Numerical analysis of submerged flows for jet grouting,2014,"Giuseppe Modoni, Lidia Wanik, G. Giovinco, J. Bzówka, Angelo Leopardi",Proceedings of the Institution of Civil Engineers - Ground Improvement,10.1680/grim.14.00012,28,"The diffusion of turbulent submerged flows is studied to understand the core mechanism of jet grouting and to enhance the efficiency of treatments. Because of the particularly high speeds, experimental measurement is very difficult, and theoretical relationships found at lower velocities are misleading. The velocity distribution and its relationship with the injection parameters are then obtained, combining experiments, numerical calculations and theory. A numerical finite-volume model simulating the turbulent propagation of submerged jets is initially calibrated using a set of experimental data reported in the literature. This model is used to perform a parametric study, varying the injection parameters within the typical range of jet grouting and evaluating their influence on the velocity distribution. The results of numerical calculations are finally interpreted with a mathematical function relating the velocity distribution to the nozzle diameter, inlet velocity and fluid composition. The effect of insulating the injected fluid with a coaxial air jet is also investigated, to clarify the principles of double- and triple-fluid jet grouting systems.",False,,https://doi.org/10.1680/grim.14.00012,jet grouting
https://openalex.org/W2031046852,Investigation of the influence of permeability coefficient on the numerical modeling of the liquefaction phenomenon,2012,"Amin Rahmani, Omid Ghasemi Fare, Ali Pak",Scientia Iranica,10.1016/j.scient.2012.02.010,28,"The soil permeability coefficient plays a key role in the process of numerical simulation of the liquefaction phenomenon. Liquefaction causes a considerable increase in soil permeability, due to the creation of easier paths for water flow. The work presented in this paper tries to investigate the effects of permeability coefficient on the results of numerical modeling of the liquefaction phenomenon. To do this, a fully coupled (u-P) formulation is employed to analyze soil displacements and pore water pressures. Two different versions of a well-calibrated critical state bounding surface plasticity model, which possesses the capability to utilize a single set of material parameters for a wide range of void ratios and initial stress states for the same soil, are used to model the behavior of saturated sand. To demonstrate the accuracy of the numerical model, two different finite element programs, which apply different numerical algorithms, are employed and validated by records of a centrifuge test. The obtained results indicate that by considering a constant value for the soil permeability coefficient, pore pressure variations and soil displacements cannot be simulated simultaneously. Therefore, variation of the permeability coefficient should necessarily be taken into account in the course of numerical analysis of liquefaction in order to achieve acceptable prediction of both pore pressures and displacements.",True,https://www.sciencedirect.com/science/article/pii/S1026309812000314/pdf,https://doi.org/10.1016/j.scient.2012.02.010,post liquefaction settlement
https://openalex.org/W2326271950,Study on Permeation Grouting Using Cement Grout In Sandy Soil,2012,P Dayakar,IOSR Journal of Mechanical and Civil Engineering,10.9790/1684-0440510,28,"Grouting is the process of ground improvement techniques which is used to improvise the foundation where there is loose state of the soil.Grouting can be classified as permeation grouting, compaction grouting or hydraulic fracturing.Permeation grouting is an effective way to send the grout into the ground without disturbing the soil structure.In this investigation, an attempt is made to study the effect of cement grout in improving the bearing capacity of the sandy soil.Cement grout with different ratio of 10:1 ( Water: Cement) , 9:1, 8:1, 7:1, 6:1, 5:1, 4:1 are injected into the soil.Grouting experiment is performed with perforated PVC pipe in a tank of 20cm x 20cm x 20cm sandy soil.To study the improvement in the strength property of the grouted soil the plate load test is performed with 5cm x 5cm plate on the grouted sand after 3 days curing and 7 days curing.The experimental results revealed that the increase in cement content increases load carrying capacity of the sandy soil.",True,https://doi.org/10.9790/1684-0440510,https://doi.org/10.9790/1684-0440510,permeation grouting soil
https://openalex.org/W2014503644,Effects of Jet Grouting on Adjacent Ground and Structures,2001,"Bin-Chen Benson Hsiung, D. F. T. Nash, M. L. Lings, H. S. Hsieh, Ing Hieng Wong, Teoh Yaw Poh",Journal of Geotechnical and Geoenvironmental Engineering,10.1061/(asce)1090-0241(2001)127:12(1076),28,"The basement excavation of the Singapore Post Center involved extensive jet grouting to improve the soft marine clay present within the excavation. The treated soil mass, with much improved strength and deformation characteristics, was intended to act as an internal strut below the bottom of the excavation level, reducing movements caused by the basement excavation. This paper presents the performance of production grouting carried out during the construction of the building’s basement. Results of monitoring suggest that the jet grouting caused the retaining diaphragm walls to move between 9.7 and 36.4 mm. The soils behind the walls also moved away from the excavation. Movements ranged from 35.3 to 53.6 mm within 1–2 m from the wall to 13.5 to 32.8 mm at 4.5 – 20.5 m away from the wall. The recorded soil heave ranged from 2 to 24 mm, with the majority of the measurements being less than 10 mm. The backward movements induced by the production grouting are similar to those induced by preloading a strut of braced excavation system. Provided the backward movements do not exceed the allowable limits, they would help in minimizing the ultimate positive movements induced by the subsequent basement excavation. The jet grouting also induced some bending moments on the diaphragm walls and caused the adjacent structures to tilt and move away from the jet grout area.",False,,https://doi.org/10.1061/(asce)1090-0241(2001)127:12(1076),jet grouting
https://openalex.org/W2615480186,Design Considerations in Ground Improvement for Seismic Risk Mitigation,1998,"James K. Mitchell, Harry G. Cooke, Jennifer Schaeffer",Geotechnical Earthquake Engineering and Soil Dynamics III,,28,,False,,https://cedb.asce.org/CEDBsearch/record.jsp?dockey=0112726,ground improvement
https://openalex.org/W2478984191,Ground improvement engineering – the state of the US practice: part 1. Methods,1997,G. A. Munfakh,Proceedings of the Institution of Civil Engineers - Ground Improvement,10.1680/gi.1997.010402,28,"The US practice of ground improvement is divided into six main categories: densification, consolidation, reinforcement, chemical treatment, thermal stabilization and biotechnical stabilization. Densification, which applies mainly to granular soils, includes vibrocompaction, dynamic compaction, blasting and compaction grouting. Consolidation is basically achieved through preloading and the use of vertical drains. Soil reinforcement is divided into two groups: those involving compacted fill such as mechanically stabilized backfill systems, and those applied in situ such as soil nailing, element walls, micropiles and stone columns. The chemical treatment methods discussed are those applied at depth such as permeation grouting, jet grouting, deep soil mixing and lime columns. Thermal stabilization is covered through ground freezing and its use in urban construction. Finally, biotechnical stabilization, which is one of the latest developments in the field, is briefly presented. Discussed in the paper are the applications, advantages, limitations, design and construction aspects of each ground improvement method as well as the durability and long-term performance of the improved ground. The use of ground improvement in environmental engineering is briefly highlighted.",False,,https://doi.org/10.1680/gi.1997.010402,ground improvement
https://openalex.org/W1564037241,Liquefaction during 1906 San Francisco Earthquake,1976,"T. Leslie Youd, Seena N. Hoose",Journal of the Geotechnical Engineering Division,10.1061/ajgeb6.0000267,28,"Liquefaction-induced ground failures caused major damage during the 1906 San Francisco earthquake. An analysis of published reports shows that lateral-spreading landslides were the most pervasive and most damaging type of ground failure associated with liquefaction. Bridges, roadways, pipelines, and buildings suffered considerable damage. Pipeline failures were particularly critical in San Francisco, cutting off the water supply to the city and thus indirectly contributing to the substantial post earthquake fire damage. Flood plain, deltaic, and loose sand fill deposits were particularly vulnerable to lateral spreading failure. Recent borehole data from four lateral spreading locations show that loose, saturated sand underlies each site at shallow depths. Flow landslides developed on several sandy slopes but did little damage because of sparse development in the affected areas. No clear evidence of bearing capacity failures beneath buildings was found; however, settlement of several embankments may have been a consequence of liquefaction. In several instances ground failures caused by liquefaction have recurred at the same location during successive large earthquakes.",False,,https://doi.org/10.1061/ajgeb6.0000267,post liquefaction settlement
https://openalex.org/W3085573585,Effects of high-diluted colloidal silica grouting on the behaviour of a liquefiable sand,2020,"Giovanni Ciardi, Roberto Bardotti, Giovanni Vannucchi, Claudia Madiai",Geotechnical Research,10.1680/jgere.20.00010,27,"The effectiveness of colloidal silica (CS) treatment in increasing the liquefaction resistance of sandy soils is by now amply demonstrated. However, the best value of the CS content to achieve high performance, minimising economic cost and impact on buildings and the environment, has not yet been quantified. This paper presents the results of a laboratory study aimed to evaluate the influence of different CS contents on the behaviour of a liquefiable sand. The investigation included direct shear, cyclic triaxial, hydraulic conductivity and oedometer tests. CS contents 0, 2 and 5% (by weight) were used for all tests, except for direct shear tests (CS contents 0 and 2%) and oedometer tests (CS contents 0, 2, 3, 5, 10 and 13%). The test results showed that 2% CS content was enough to increase the soil strength under cyclic and monotonic loading conditions. The hydraulic conductivity of treated soil decreased significantly as CS content increased. Oedometer tests pointed out that the main disadvantage of CS treatment is the soil compressibility increase. On the basis of the obtained results, 2% CS content seems to be recommended because it shows effectiveness and capability to improve the liquefaction resistance of sand while minimising the soil compressibility increase.",True,,https://doi.org/10.1680/jgere.20.00010,colloidal silica soil
https://openalex.org/W3009595872,Desiccation behaviour of colloidal silica grouted sand: A new material for the creation of near surface hydraulic barriers,2020,"Matteo Pedrotti, Christopher Wong, Gráinne El Mountassir, Joanna C. Renshaw, Rebecca J. Lunn",Engineering Geology,10.1016/j.enggeo.2020.105579,27,,True,https://strathprints.strath.ac.uk/71814/1/Pedrotti_etal_EGJ_2020_Desiccation_behavour_of_colloidal_silica_grouted_sand.pdf,https://doi.org/10.1016/j.enggeo.2020.105579,colloidal silica soil
https://openalex.org/W3009997484,Yield stress for zeolite-cement grouted sand,2020,"Peyman Jafarpour, Reza Ziaie Moayed, Afshin Kordnaeij",Construction and Building Materials,10.1016/j.conbuildmat.2020.118639,27,,False,,https://doi.org/10.1016/j.conbuildmat.2020.118639,permeation grouting soil
